ann_id,image_id,category_id,category_name,hamming_dist,reason,bbox
21880,273,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[430, 134, 115, 103]"
23782,291,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[64, 351, 111, 137]"
27430,321,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[487, 2773, 191, 182]"
20913,264,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[655, 784, 228, 147]"
24067,293,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[3538, 1235, 156, 198]"
28790,333,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[942, 460, 178, 171]"
30252,345,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[1085, 2472, 130, 121]"
21513,269,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[733, 5, 251, 182]"
31548,357,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[819, 626, 191, 212]"
23779,291,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[4, 486, 146, 183]"
28271,328,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[616, 1918, 121, 110]"
19452,251,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1068, 84, 253, 184]"
26481,313,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[3094, 2729, 186, 195]"
20092,258,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1594, 695, 121, 174]"
26480,313,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[2933, 2679, 170, 190]"
25305,304,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[3231, 2274, 179, 160]"
32076,361,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[988, 1750, 152, 144]"
25890,308,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[2987, 2056, 83, 129]"
33314,373,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[403, 153, 127, 109]"
25889,308,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[2977, 2184, 75, 121]"
27107,317,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[3485, 2391, 237, 196]"
32290,363,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[383, 992, 209, 200]"
28000,326,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[440, 65, 353, 263]"
31262,353,204,MELLOMBAR SALT KARAMELL 138G ELDORADO,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1243, 2604, 142, 196]"
11140,128,205,CORN FLAKES 750G FIRST PRICE,0.6211,Visual outlier: Hamming dist 0.621 > threshold 0.45,"[1449, 2543, 345, 305]"
17705,232,205,CORN FLAKES 750G FIRST PRICE,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[595, 834, 87, 209]"
13138,161,205,CORN FLAKES 750G FIRST PRICE,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[0, 899, 103, 197]"
11657,135,205,CORN FLAKES 750G FIRST PRICE,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[151, 2121, 158, 496]"
12041,141,205,CORN FLAKES 750G FIRST PRICE,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[1246, 2025, 267, 474]"
18404,240,205,CORN FLAKES 750G FIRST PRICE,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[278, 866, 75, 177]"
18502,242,205,CORN FLAKES 750G FIRST PRICE,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1790, 3122, 118, 502]"
3408,31,206,NESCAFE VANILLA LATTE 136G NESTLE,0.5898,Visual outlier: Hamming dist 0.590 > threshold 0.42,"[3879, 305, 121, 367]"
2,1,206,NESCAFE VANILLA LATTE 136G NESTLE,0.4336,Visual outlier: Hamming dist 0.434 > threshold 0.42,"[252, 49, 141, 146]"
756,6,206,NESCAFE VANILLA LATTE 136G NESTLE,0.4258,Visual outlier: Hamming dist 0.426 > threshold 0.42,"[1146, 1750, 69, 153]"
26152,310,207,LEKSANDS KNEKKE FIBERBIT 240G,0.5859,Visual outlier: Hamming dist 0.586 > threshold 0.45,"[3008, 1427, 124, 130]"
22282,276,207,LEKSANDS KNEKKE FIBERBIT 240G,0.582,Visual outlier: Hamming dist 0.582 > threshold 0.45,"[1521, 2795, 185, 202]"
22283,276,207,LEKSANDS KNEKKE FIBERBIT 240G,0.5664,Visual outlier: Hamming dist 0.566 > threshold 0.45,"[1727, 2829, 201, 167]"
33681,376,207,LEKSANDS KNEKKE FIBERBIT 240G,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[651, 701, 62, 51]"
24696,298,207,LEKSANDS KNEKKE FIBERBIT 240G,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[1138, 1288, 121, 104]"
28515,330,207,LEKSANDS KNEKKE FIBERBIT 240G,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[2832, 1737, 186, 214]"
33715,376,207,LEKSANDS KNEKKE FIBERBIT 240G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[623, 860, 77, 68]"
21224,267,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2022, 1463, 144, 108]"
25849,308,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2220, 1616, 157, 164]"
33261,371,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[436, 1686, 256, 99]"
24694,298,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1271, 1288, 138, 100]"
20018,258,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2701, 1475, 107, 105]"
29276,337,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2922, 1644, 121, 185]"
32039,361,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2355, 1930, 138, 140]"
27171,317,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[650.0, 1386.0, 144.0, 109.0]"
30220,345,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[2444, 1932, 166, 146]"
27277,319,207,LEKSANDS KNEKKE FIBERBIT 240G,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[1431, 1452, 185, 161]"
26428,313,207,LEKSANDS KNEKKE FIBERBIT 240G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[987, 1440, 143, 126]"
30239,345,208,FLATBRØD 190G IDEAL,0.6094,Visual outlier: Hamming dist 0.609 > threshold 0.45,"[1741, 2491, 110, 139]"
15468,198,208,FLATBRØD 190G IDEAL,0.5664,Visual outlier: Hamming dist 0.566 > threshold 0.45,"[0, 2069.0, 88.0, 163.0]"
21205,267,208,FLATBRØD 190G IDEAL,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[3009, 1455, 109, 93]"
24893,300,208,FLATBRØD 190G IDEAL,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[2263.0, 2702.0, 234.0, 370.0]"
25631,306,208,FLATBRØD 190G IDEAL,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[908, 2215, 36, 125]"
24580,297,208,FLATBRØD 190G IDEAL,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1507, 1834, 89, 120]"
24581,297,208,FLATBRØD 190G IDEAL,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1439, 1809, 69, 108]"
21005,265,208,FLATBRØD 190G IDEAL,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2359, 2217, 192, 169]"
25315,304,208,FLATBRØD 190G IDEAL,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[2655, 2133, 98, 144]"
25644,306,208,FLATBRØD 190G IDEAL,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2288, 1808, 89, 124]"
31274,353,208,FLATBRØD 190G IDEAL,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1891, 2543, 114, 141]"
27314,319,208,FLATBRØD 190G IDEAL,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1570, 2312, 107, 131]"
15470,198,208,FLATBRØD 190G IDEAL,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[283.0, 2089.0, 134.0, 176.0]"
30651,348,208,FLATBRØD 190G IDEAL,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[1234.0, 2786.0, 240.0, 141.0]"
32383,363,208,FLATBRØD 190G IDEAL,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[2836, 2693, 158, 172]"
5222,50,210,COTW ESPRESSO KAFFEKAPSEL 10STK,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[1251, 820, 130, 200]"
5221,50,210,COTW ESPRESSO KAFFEKAPSEL 10STK,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1147, 819, 122, 198]"
28218,328,212,KNEKKEBRØD 220G SIGDAL,0.6641,Visual outlier: Hamming dist 0.664 > threshold 0.45,"[1684, 1489, 192, 31]"
30284,345,212,KNEKKEBRØD 220G SIGDAL,0.6289,Visual outlier: Hamming dist 0.629 > threshold 0.45,"[1650, 1710, 93, 83]"
27911,325,212,KNEKKEBRØD 220G SIGDAL,0.5898,Visual outlier: Hamming dist 0.590 > threshold 0.45,"[976, 1805, 126, 169]"
33465,374,212,KNEKKEBRØD 220G SIGDAL,0.5664,Visual outlier: Hamming dist 0.566 > threshold 0.45,"[2179, 1444, 96, 34]"
30285,345,212,KNEKKEBRØD 220G SIGDAL,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[1746, 1700, 94, 94]"
27910,325,212,KNEKKEBRØD 220G SIGDAL,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[1097, 1810, 120, 159]"
26440,313,212,KNEKKEBRØD 220G SIGDAL,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[2545, 1575, 146, 145]"
28726,332,212,KNEKKEBRØD 220G SIGDAL,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[701, 1794, 159, 114]"
25534,305,212,KNEKKEBRØD 220G SIGDAL,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1505, 641, 55, 148]"
21134,267,212,KNEKKEBRØD 220G SIGDAL,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[584, 742, 107, 122]"
32051,361,212,KNEKKEBRØD 220G SIGDAL,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1077, 2094, 113, 150]"
21840,272,212,KNEKKEBRØD 220G SIGDAL,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[771, 1919, 144, 84]"
34274,381,212,KNEKKEBRØD 220G SIGDAL,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[76, 486, 85, 75]"
34276,381,212,KNEKKEBRØD 220G SIGDAL,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[164, 495, 96, 86]"
26439,313,212,KNEKKEBRØD 220G SIGDAL,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[2472, 1565, 126, 153]"
20680,262,212,KNEKKEBRØD 220G SIGDAL,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[1135, 1404, 115, 100]"
9609,103,213,EGG FRITTGÅENDE M/L 6PK PRIOR,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[96, 2386, 379, 194]"
9612,103,213,EGG FRITTGÅENDE M/L 6PK PRIOR,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[572, 2078, 321, 123]"
7702,73,213,EGG FRITTGÅENDE M/L 6PK PRIOR,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[1188, 763, 290, 126]"
7923,75,213,EGG FRITTGÅENDE M/L 6PK PRIOR,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[1149, 265, 67, 42]"
12242,145,214,HAVREGRØT ROSIN&VANILJE 525G AXA,0.5625,Visual outlier: Hamming dist 0.562 > threshold 0.45,"[1263, 0, 176, 175]"
11211,129,214,HAVREGRØT ROSIN&VANILJE 525G AXA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[3373, 362, 274, 284]"
12255,145,214,HAVREGRØT ROSIN&VANILJE 525G AXA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[1010, 0, 271, 191]"
11457,132,214,HAVREGRØT ROSIN&VANILJE 525G AXA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[852, 2207, 205, 326]"
1730,15,215,BLUE FRUIT TE PYRAMIDE 20POS LIPTON,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[2013, 629, 166, 202]"
6751,64,215,BLUE FRUIT TE PYRAMIDE 20POS LIPTON,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[764, 545, 113, 72]"
1729,15,215,BLUE FRUIT TE PYRAMIDE 20POS LIPTON,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[1838, 599, 195, 198]"
9938,109,216,Sunnmørsegg,0.4219,Visual outlier: Hamming dist 0.422 > threshold 0.42,"[275.0, 930.0, 160.0, 27.0]"
20026,258,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.5625,Visual outlier: Hamming dist 0.562 > threshold 0.45,"[2520, 1484, 27, 111]"
27266,319,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[2878, 534, 158, 230]"
30266,345,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[460, 2287, 103, 68]"
22243,276,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[1735, 1215, 238, 226]"
19080,247,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[105.0, 954.0, 64.0, 68.0]"
32298,363,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1104, 977, 185, 195]"
24066,293,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[3368, 1243, 205, 193]"
21779,272,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[666, 635, 183, 170]"
29135,336,217,MELLOMBAR POPCORN&SJOKOLADE 126G ELDORAD,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[546, 403, 174, 145]"
10291,115,218,CORN FLAKES 500G KELLOGGS,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[301, 2506, 479, 572]"
11305,130,218,CORN FLAKES 500G KELLOGGS,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[519, 1733, 283, 423]"
14359,183,218,CORN FLAKES 500G KELLOGGS,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[2343, 1050, 179, 311]"
10895,124,218,CORN FLAKES 500G KELLOGGS,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1389, 0, 124, 178]"
13891,175,218,CORN FLAKES 500G KELLOGGS,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[192, 1472, 205, 273]"
16668,219,218,CORN FLAKES 500G KELLOGGS,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1896, 2708, 170, 428]"
12788,155,218,CORN FLAKES 500G KELLOGGS,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2599, 3471, 425, 561]"
11471,132,218,CORN FLAKES 500G KELLOGGS,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[2800, 1988, 169, 318]"
13716,173,218,CORN FLAKES 500G KELLOGGS,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[823, 2541, 418, 465]"
13728,173,218,CORN FLAKES 500G KELLOGGS,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1170, 2503, 333, 503]"
10998,126,218,CORN FLAKES 500G KELLOGGS,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[507, 2683, 316, 313]"
14358,183,218,CORN FLAKES 500G KELLOGGS,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[2135, 1044, 217, 318]"
12747,154,218,CORN FLAKES 500G KELLOGGS,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[918, 3642, 421, 390]"
15580,201,218,CORN FLAKES 500G KELLOGGS,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[241, 1067, 197, 175]"
17574,229,218,CORN FLAKES 500G KELLOGGS,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[1964, 2300, 135, 165]"
13474,167,218,CORN FLAKES 500G KELLOGGS,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[771, 2475, 340, 314]"
13475,167,218,CORN FLAKES 500G KELLOGGS,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[1038, 2367, 321, 423]"
14450,184,218,CORN FLAKES 500G KELLOGGS,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[0, 848, 125, 258]"
17738,232,218,CORN FLAKES 500G KELLOGGS,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[55, 1101, 177, 178]"
17739,232,218,CORN FLAKES 500G KELLOGGS,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[192, 1037, 149, 243]"
11661,135,218,CORN FLAKES 500G KELLOGGS,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1155, 2678, 378, 315]"
13715,173,218,CORN FLAKES 500G KELLOGGS,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[441, 2638, 432, 368]"
2180,18,219,GREEN WORLD KAFFE ØKOL FILTERMALT 250G,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[0, 969, 77, 254]"
2179,18,219,GREEN WORLD KAFFE ØKOL FILTERMALT 250G,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[75, 969, 140, 261]"
2178,18,219,GREEN WORLD KAFFE ØKOL FILTERMALT 250G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[193, 995, 145, 222]"
362,4,219,GREEN WORLD KAFFE ØKOL FILTERMALT 250G,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[410, 0, 112, 117]"
103,2,219,GREEN WORLD KAFFE ØKOL FILTERMALT 250G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[602, 122, 57, 125]"
5238,50,219,GREEN WORLD KAFFE ØKOL FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[707, 1149, 157, 271]"
28880,333,221,PUFFET HVETE 260G FIRST PRICE,0.582,Visual outlier: Hamming dist 0.582 > threshold 0.42,"[395.0, 2091.0, 126.0, 168.0]"
28879,333,221,PUFFET HVETE 260G FIRST PRICE,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.42,"[513.0, 2123.0, 121.0, 161.0]"
13839,175,221,PUFFET HVETE 260G FIRST PRICE,0.4219,Visual outlier: Hamming dist 0.422 > threshold 0.42,"[2082, 1520, 168, 181]"
6238,60,222,NESCAFÉ MOCHA 136G NESTLE,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[134, 171, 65, 92]"
4,1,222,NESCAFÉ MOCHA 136G NESTLE,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[586, 65, 106, 114]"
3539,32,222,NESCAFÉ MOCHA 136G NESTLE,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[1474, 799, 39, 110]"
2467,21,222,NESCAFÉ MOCHA 136G NESTLE,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[520, 14, 163, 212]"
10527,118,223,GRANOLA PEKAN HONNINGSRISTET 350G SYNNØV,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[1, 2641, 72, 137]"
17968,235,223,GRANOLA PEKAN HONNINGSRISTET 350G SYNNØV,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[305, 359, 110, 116]"
28872,333,223,GRANOLA PEKAN HONNINGSRISTET 350G SYNNØV,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[380.0, 1294.0, 134.0, 193.0]"
12495,149,223,GRANOLA PEKAN HONNINGSRISTET 350G SYNNØV,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[270, 1919, 29, 242]"
12657,152,223,GRANOLA PEKAN HONNINGSRISTET 350G SYNNØV,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[2541, 1578, 204, 360]"
17516,229,223,GRANOLA PEKAN HONNINGSRISTET 350G SYNNØV,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1636, 155, 345, 453]"
21559,269,223,GRANOLA PEKAN HONNINGSRISTET 350G SYNNØV,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[81.0, 1565.0, 354.0, 383.0]"
8137,78,224,SOFT FLORA LETT 540G,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.42,"[2324, 2, 375, 233]"
8136,78,224,SOFT FLORA LETT 540G,0.4453,Visual outlier: Hamming dist 0.445 > threshold 0.42,"[2015, 38, 354, 208]"
3540,33,225,EVERGOOD CLASSIC KAFFEKAPSEL 10STK,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[98, 367, 233, 322]"
4186,38,225,EVERGOOD CLASSIC KAFFEKAPSEL 10STK,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2905, 2662, 119, 123]"
1487,14,229,NESQUIK KAKAOPULVER 700G,0.4336,Visual outlier: Hamming dist 0.434 > threshold 0.42,"[2316, 1412, 135, 206]"
775,6,229,NESQUIK KAKAOPULVER 700G,0.4258,Visual outlier: Hamming dist 0.426 > threshold 0.42,"[2277, 1498, 160, 181]"
808,7,229,NESQUIK KAKAOPULVER 700G,0.4258,Visual outlier: Hamming dist 0.426 > threshold 0.42,"[2023, 3006, 247, 362]"
30262,345,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.5625,Visual outlier: Hamming dist 0.562 > threshold 0.45,"[961, 2258, 138, 150]"
31269,353,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[338, 2755, 223, 214]"
26483,313,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[3434, 2772, 188, 196]"
25898,308,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[3340, 2004, 70, 118]"
24027,293,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[3296, 1477, 168, 111]"
27424,321,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1, 2725, 233, 137]"
25897,308,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[3300, 2005, 59, 97]"
27423,321,231,"MELLOMBAR CHIA,QUINOA&NØTTER 138G",0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[0, 2834, 219, 143]"
8324,80,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.6914,Visual outlier: Hamming dist 0.691 > threshold 0.45,"[791, 301, 194, 111]"
8327,80,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.6914,Visual outlier: Hamming dist 0.691 > threshold 0.45,"[992, 382, 184, 100]"
8328,80,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.6875,Visual outlier: Hamming dist 0.688 > threshold 0.45,"[987, 455, 181, 94]"
8325,80,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.6719,Visual outlier: Hamming dist 0.672 > threshold 0.45,"[792, 395, 191, 94]"
8323,80,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.668,Visual outlier: Hamming dist 0.668 > threshold 0.45,"[1002, 301, 192, 109]"
9116,95,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.6211,Visual outlier: Hamming dist 0.621 > threshold 0.45,"[14, 15, 99, 53]"
7748,73,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[386, 1253, 195, 125]"
7693,73,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.5625,Visual outlier: Hamming dist 0.562 > threshold 0.45,"[261, 1444, 225, 134]"
9670,105,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.5547,Visual outlier: Hamming dist 0.555 > threshold 0.45,"[7, 641, 275, 228]"
8326,80,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[798, 477, 184, 75]"
8100,77,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[201, 286, 292, 127]"
8793,89,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[1483, 1723, 436, 227]"
9117,95,232,EGG ØKOLOGISK M/L/XL 6STK PRIOR,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[106, 16, 96, 55]"
