run_date,product_code,product_name,category_id,flag_type,flag_description,severity,gtin_type,gtin_valid,gtin_normalized,off_found,off_name,off_name_similarity,kassal_found,kassal_name,kassal_name_similarity,kassal_stores,kassal_price,kassal_store_url,discontinued,phash_distance_off,phash_distance_kassal,blur_score,annotation_count,corrected_count,annotation_ids_sample,image_ids_sample,notes
2026-03-21,7300400482073,KNEKKEBRØD DIN STUND CHIA&HAVSALT 260G,3,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7300400482073,False,,,True,Wasa Din Stund Chia & Havsalt 260g,0.816,Coop|Joker|SPAR|Meny|Oda|Bunnpris|KIWI,31.8,https://meny.no/Varer/bakeri/knekkebrod/knekkebrod-7300400482073,False,,307,2425.7,271,35,"18568,18569,18570,18774,18775,18776,18966,18967,19128,19129,19130,19428,19429,19537,19538,19613,19614,20032,20033,20320","244,245,247,248,251,252,253,258,260,261,262,263,264,267,268,269,270,271,273,278",
2026-03-21,7300400482073,KNEKKEBRØD DIN STUND CHIA&HAVSALT 260G,3,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7300400482073,False,,,True,Wasa Din Stund Chia & Havsalt 260g,0.816,Coop|Joker|SPAR|Meny|Oda|Bunnpris|KIWI,31.8,https://meny.no/Varer/bakeri/knekkebrod/knekkebrod-7300400482073,False,,307,2425.7,271,35,"18568,18569,18570,18774,18775,18776,18966,18967,19128,19129,19130,19428,19429,19537,19538,19613,19614,20032,20033,20320","244,245,247,248,251,252,253,258,260,261,262,263,264,267,268,269,270,271,273,278",
2026-03-21,7035620025624,MELLOMBAR KOKOS&SJOKOLADE 138G ELDORADO,284,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7035620025624,True,Mellombar Kokos&Sjokolade 138g Eldorado,1.0,True,Mellombar Kokos&Sjokolade 138g Eldorado,1.0,SPAR|Joker|Meny|Bunnpris|KIWI,21.9,https://meny.no/Varer/palegg-frokost/mellommaltidsbarer/energibar/mellombar-7035620025624,False,446,1,4667.9,255,28,"1468,19088,19268,19270,19454,19565,19678,19694,19695,19861,20087,20088,20530,20533,20620,20621,20649,20650,20908,20909","13,247,249,251,252,253,254,256,258,261,262,264,265,269,271,272,273,276,278,282",
2026-03-21,7044416016258,MÜSLI HASSELNØTT 600G AXA,261,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7044416016258,True,Müsli Hasselnøtt 78%,0.756,True,Müsli Hasselnøtt 600g Axa,1.0,Meny|SPAR|KIWI|Oda|Bunnpris|Joker,27.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/kornblanding/musli-hasselnott-7044416016258,False,536,2,4710.1,213,16,"10214,10215,10247,10248,10249,10250,10251,10311,10312,10409,10410,10449,10450,10451,10681,10682,10683,10691,10801,10806","114,115,116,117,118,120,122,124,127,128,129,130,131,132,134,137,138,140,141,143",
2026-03-21,7040913336806,EVERGOOD DARK ROAST PRESSMALT 250G,347,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7040913336806,False,,,True,Evergood Dark Roast Pressmalt 250g,1.0,Joker|SPAR|Meny|KIWI|Bunnpris,52.4,https://meny.no/Varer/drikke/kaffe/presskannemalt-kaffe/evergood-dark-7040913336806,False,,284,4160.7,200,42,"127,128,589,643,644,1052,1053,1575,1576,1900,2098,2099,2268,2486,2487,2490,2491,2562,2610,2611","2,5,6,9,14,17,18,19,22,23,26,27,32,33,34,44,50,54,55,56",
2026-03-21,7040913336806,EVERGOOD DARK ROAST PRESSMALT 250G,347,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7040913336806,False,,,True,Evergood Dark Roast Pressmalt 250g,1.0,Joker|SPAR|Meny|KIWI|Bunnpris,52.4,https://meny.no/Varer/drikke/kaffe/presskannemalt-kaffe/evergood-dark-7040913336806,False,,284,4160.7,200,42,"127,128,589,643,644,1052,1053,1575,1576,1900,2098,2099,2268,2486,2487,2490,2491,2562,2610,2611","2,5,6,9,14,17,18,19,22,23,26,27,32,33,34,44,50,54,55,56",
2026-03-21,7300400482837,KAVRINGER 350G WASA,62,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7300400482837,False,,,True,Kavring 350 g,0.75,Oda|Meny|SPAR|Joker|KIWI|Bunnpris,31.9,https://meny.no/Varer/bakeri/tort-brod/kavring/kavringer-7300400482837,False,,306,2309.4,199,8,"1653,11193,17494,17495,19052,19053,19185,19186,19256,19486,19487,19488,19489,19782,20068,20069,20616,20617,20618,20729","14,128,228,247,248,249,252,256,258,261,262,263,264,267,269,270,272,273,278,282",
2026-03-21,7300400482837,KAVRINGER 350G WASA,62,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7300400482837,False,,,True,Kavring 350 g,0.75,Oda|Meny|SPAR|Joker|KIWI|Bunnpris,31.9,https://meny.no/Varer/bakeri/tort-brod/kavring/kavringer-7300400482837,False,,306,2309.4,199,8,"1653,11193,17494,17495,19052,19053,19185,19186,19256,19486,19487,19488,19489,19782,20068,20069,20616,20617,20618,20729","14,128,228,247,248,249,252,256,258,261,262,263,264,267,269,270,272,273,278,282",
2026-03-21,7071319031811,BERIT GRANOLA M/PUFFET HAVRE 350G,50,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7071319031811,True,Granola med puffet norsk havre,0.667,True,Granola med puffet norsk havre,0.667,Slowly.no|Meny,57,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/berit-granola-7071319031811,False,501,195,5796.4,183,14,"10264,10265,10321,10322,10431,10432,10433,10547,10548,10549,10550,10656,10657,10658,10745,10746,10790,10791,10911,10912","115,116,118,119,120,121,122,124,126,127,128,129,130,131,132,134,135,137,138,140",
2026-03-21,7035620052774,MELLOMBAR SUKKERFRI M/SJOKO 138G,265,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7035620052774,False,,,True,MELLOMBAR SUKKERFRI 138 g hvit&mørk skokolade eldorado,0.584,Bunnpris|SPAR|Joker|Havaristen|Meny,5,https://meny.no/Varer/palegg-frokost/mellommaltidsbarer/energibar/mellombar-7035620052774,False,,1,5850.5,176,8,"1469,19070,19071,19272,19275,19446,19563,19564,19775,19856,19857,20086,20109,20535,20536,20619,20648,20905,20944,21471","13,247,249,251,252,255,256,258,261,262,264,265,269,271,272,273,276,278,282,287",
2026-03-21,7035620052774,MELLOMBAR SUKKERFRI M/SJOKO 138G,265,kassal_name_mismatch_medium,Our name vs Kassal store name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7035620052774,False,,,True,MELLOMBAR SUKKERFRI 138 g hvit&mørk skokolade eldorado,0.584,Bunnpris|SPAR|Joker|Havaristen|Meny,5,https://meny.no/Varer/palegg-frokost/mellommaltidsbarer/energibar/mellombar-7035620052774,False,,1,5850.5,176,8,"1469,19070,19071,19272,19275,19446,19563,19564,19775,19856,19857,20086,20109,20535,20536,20619,20648,20905,20944,21471","13,247,249,251,252,255,256,258,261,262,264,265,269,271,272,273,276,278,282,287",
2026-03-21,7039010578530,GRANOLA HASSELNØTT&KOKOS 450G BARE BRA,117,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7039010578530,True,Granola Hasselnøtt & Kokos,0.794,True,Granola Hasselnøtt&Kokos 450g Bare Bra,1.0,Meny|Joker|SPAR|Coop|KIWI|Bunnpris|Havaristen,20,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-7039010578530,False,611,0,4206.2,174,18,"10204,10205,10206,10207,10286,10287,10315,10316,10374,10574,10575,10578,10579,10707,10709,10711,10784,10921,11122,11123","114,115,116,119,120,122,124,128,129,130,131,132,134,138,140,143,148,149,152,153",
2026-03-21,7622210664181,O'BOY ORIGINAL 450G FREIA,298,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7622210664181,False,,,True,O'Boy Original 450g Freia,1.0,Joker|SPAR|Meny|Coop|Oda|Bunnpris|KIWI|REMA 1000|Engrosnett,29.8,https://meny.no/Varer/drikke/sjokoladedrikk/oboy-7622210664181,False,,319,4773.0,168,5,"70,71,72,73,423,424,512,513,567,568,768,769,776,777,859,866,870,871,1187,1188","1,4,5,6,7,11,12,13,14,15,17,18,19,20,23,25,27,29,31,32",
2026-03-21,7622210664181,O'BOY ORIGINAL 450G FREIA,298,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7622210664181,False,,,True,O'Boy Original 450g Freia,1.0,Joker|SPAR|Meny|Coop|Oda|Bunnpris|KIWI|REMA 1000|Engrosnett,29.8,https://meny.no/Varer/drikke/sjokoladedrikk/oboy-7622210664181,False,,319,4773.0,168,5,"70,71,72,73,423,424,512,513,567,568,768,769,776,777,859,866,870,871,1187,1188","1,4,5,6,7,11,12,13,14,15,17,18,19,20,23,25,27,29,31,32",
2026-03-21,7034280008824,GRANOLA MED JORDBÆR 390G SYNNØVE,330,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7034280008824,True,Granola jordbær,0.653,True,Granola med Jordbær 390g Synnøve,1.0,SPAR|Joker|Meny|Bunnpris,40,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-7034280008824,False,463,3,2108.9,167,13,"10266,10267,10323,10377,10570,10571,10572,10573,10678,10693,10743,10744,10908,10994,11020,11069,11070,11113,11114,11235","115,116,119,120,121,124,126,127,128,129,130,131,132,134,137,138,140,141,143,145",
2026-03-21,8710649120497,MELBATOAST RUND 110G MEULEN,333,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,8710649120497,False,,,True,Meulen Original Melba Runde Toast 110g,0.462,Coop|SPAR|Meny|Oda,28.5,https://meny.no/Varer/bakeri/tort-brod/minitoast/melbatoast-8710649120497,False,,0,3035.7,151,11,"18553,18852,18975,18976,19101,19102,19479,19582,20298,20299,20445,20446,20447,20637,20895,20962,20963,20964,21316,21317","244,246,247,248,252,253,260,261,262,264,265,267,268,269,271,272,282,287,290,291",
2026-03-21,8710649120497,MELBATOAST RUND 110G MEULEN,333,kassal_name_mismatch_medium,Our name vs Kassal store name similarity 0.4–0.65 — review recommended,2,EAN-13,True,8710649120497,False,,,True,Meulen Original Melba Runde Toast 110g,0.462,Coop|SPAR|Meny|Oda,28.5,https://meny.no/Varer/bakeri/tort-brod/minitoast/melbatoast-8710649120497,False,,0,3035.7,151,11,"18553,18852,18975,18976,19101,19102,19479,19582,20298,20299,20445,20446,20447,20637,20895,20962,20963,20964,21316,21317","244,246,247,248,252,253,260,261,262,264,265,267,268,269,271,272,282,287,290,291",
2026-03-21,7035620058981,MELLOMBAR SOMMERVIBBER 138G ELDORADO,157,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7035620058981,True,MellomBar Sommervibber,0.759,True,Mellombar Sommervibber 138g Eldorado,1.0,Joker|SPAR|Meny,19.9,https://meny.no/Varer/palegg-frokost/mellommaltidsbarer/energibar/mellombar-7035620058981,False,434,0,3694.6,135,23,"19082,19083,19269,19453,19555,19677,19679,19860,20107,20108,20110,20111,20534,20643,20904,20945,21475,21710,21912,21913","247,249,251,252,253,256,258,261,262,264,265,269,271,273,276,278,282,290,291,293",
2026-03-21,7622300473983,REGIA KAKAO ORIGINAL 260G,259,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7622300473983,False,,,True,Regia Kakao Original 260g Freia,0.893,Joker|SPAR|Meny|Coop|Oda|Bunnpris|KIWI,37.9,https://meny.no/Varer/drikke/sjokoladedrikk/regia-kakao-7622300473983,False,,283,3998.9,128,35,"463,464,465,466,558,559,1090,1177,1178,1252,1379,1380,1434,1489,1490,1491,1754,1980,1981,2210","4,5,10,11,12,13,14,15,17,18,19,20,21,23,25,26,27,29,31,33",
2026-03-21,7622300473983,REGIA KAKAO ORIGINAL 260G,259,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7622300473983,False,,,True,Regia Kakao Original 260g Freia,0.893,Joker|SPAR|Meny|Coop|Oda|Bunnpris|KIWI,37.9,https://meny.no/Varer/drikke/sjokoladedrikk/regia-kakao-7622300473983,False,,283,3998.9,128,35,"463,464,465,466,558,559,1090,1177,1178,1252,1379,1380,1434,1489,1490,1491,1754,1980,1981,2210","4,5,10,11,12,13,14,15,17,18,19,20,21,23,25,26,27,29,31,33",
2026-03-21,7039010020596,FLATBRØD MORS,8,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7039010020596,False,,,True,Flatbrød Mors Hjemmebakte 260g,0.605,Meny|Coop|SPAR|Joker,32.9,https://meny.no/Varer/bakeri/tort-brod/flatbrod/flatbrod-mors-7039010020596,False,,0,3335.5,99,21,"14419,18634,18635,18735,18736,19492,19665,19666,20433,20434,20435,20436,20606,20607,20608,20609,20784,20849,20850,20851","183,244,245,252,253,260,261,263,264,267,269,273,287,291,294,296,297,298,302,304",
2026-03-21,7039010020596,FLATBRØD MORS,8,kassal_name_mismatch_medium,Our name vs Kassal store name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7039010020596,False,,,True,Flatbrød Mors Hjemmebakte 260g,0.605,Meny|Coop|SPAR|Joker,32.9,https://meny.no/Varer/bakeri/tort-brod/flatbrod/flatbrod-mors-7039010020596,False,,0,3335.5,99,21,"14419,18634,18635,18735,18736,19492,19665,19666,20433,20434,20435,20436,20606,20607,20608,20609,20784,20849,20850,20851","183,244,245,252,253,260,261,263,264,267,269,273,287,291,294,296,297,298,302,304",
2026-03-21,8445291566187,NESCAFÉ MOCHA 136G NESTLE,222,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,8445291566187,False,,,True,Nescafé Mocha 136g Nestle,1.0,Joker|SPAR|Meny|Bunnpris,49.9,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-mocha-8445291566187,False,,373,3261.3,90,10,"4,5,119,408,412,527,658,1005,1006,1157,1158,1225,1226,1412,1523,1737,1738,1944,2086,2107","1,2,4,5,6,9,11,12,13,14,15,17,18,19,21,23,27,29,31,32",
2026-03-21,8445291566187,NESCAFÉ MOCHA 136G NESTLE,222,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,8445291566187,False,,,True,Nescafé Mocha 136g Nestle,1.0,Joker|SPAR|Meny|Bunnpris,49.9,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-mocha-8445291566187,False,,373,3261.3,90,10,"4,5,119,408,412,527,658,1005,1006,1157,1158,1225,1226,1412,1523,1737,1738,1944,2086,2107","1,2,4,5,6,9,11,12,13,14,15,17,18,19,21,23,27,29,31,32",
2026-03-21,7040913336813,EVERGOOD DARK ROAST HELE BØNNER 500G,340,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7040913336813,False,,,True,Evergood Dark Roast Hele Bønner 500g,1.0,Joker|SPAR|Meny|Europris|Bunnpris|KIWI,85.2,https://meny.no/Varer/drikke/kaffe/hele-kaffebonner/evergood-dark-7040913336813,False,,251,3834.5,66,8,"26,27,125,126,393,394,586,655,656,1043,1044,1120,1121,1122,1123,1314,1315,1579,1580,2498","1,2,4,5,6,9,10,12,14,22,23,25,33,34,36,46,48,50,54,55",
2026-03-21,7040913336813,EVERGOOD DARK ROAST HELE BØNNER 500G,340,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7040913336813,False,,,True,Evergood Dark Roast Hele Bønner 500g,1.0,Joker|SPAR|Meny|Europris|Bunnpris|KIWI,85.2,https://meny.no/Varer/drikke/kaffe/hele-kaffebonner/evergood-dark-7040913336813,False,,251,3834.5,66,8,"26,27,125,126,393,394,586,655,656,1043,1044,1120,1121,1122,1123,1314,1315,1579,1580,2498","1,2,4,5,6,9,10,12,14,22,23,25,33,34,36,46,48,50,54,55",
2026-03-21,7040913337452,EVERGOOD DARK ROAST KAFFEKAPSEL 16STK,344,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7040913337452,False,,,True,Evergood Dark Roast Kaffekapsel 16stk,1.0,SPAR|Meny|Joker|Bunnpris,73.9,https://meny.no/Varer/drikke/kaffe/kaffekapsler/evergood-dark-7040913337452,False,,258,4709.0,48,39,"110,111,400,401,546,837,864,1422,1425,1632,1633,2162,2163,2952,2953,3895,3896,3945,3946,4852","2,4,5,7,13,14,18,26,36,46,47,50,55,59,60,61,62",
2026-03-21,7040913337452,EVERGOOD DARK ROAST KAFFEKAPSEL 16STK,344,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7040913337452,False,,,True,Evergood Dark Roast Kaffekapsel 16stk,1.0,SPAR|Meny|Joker|Bunnpris,73.9,https://meny.no/Varer/drikke/kaffe/kaffekapsler/evergood-dark-7040913337452,False,,258,4709.0,48,39,"110,111,400,401,546,837,864,1422,1425,1632,1633,2162,2163,2952,2953,3895,3896,3945,3946,4852","2,4,5,7,13,14,18,26,36,46,47,50,55,59,60,61,62",
2026-03-21,7039010578561,GRANOLA KAKAO KOKOS&MANDEL BARE BRA,93,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7039010578561,False,,,True,"Bare Bra Granola Kakao, Kokos & Mandel 430g",0.732,Coop|Meny|SPAR,45.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-7039010578561,False,,302,4252.4,45,8,"10576,10577,11060,11061,13442,13797,13798,13957,13958,14311,15209,15210,15781,15782,15783,15899,15900,17152,17153,17529","119,127,167,175,177,183,195,205,207,225,229,239",
2026-03-21,7039010578561,GRANOLA KAKAO KOKOS&MANDEL BARE BRA,93,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7039010578561,False,,,True,"Bare Bra Granola Kakao, Kokos & Mandel 430g",0.732,Coop|Meny|SPAR,45.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-7039010578561,False,,302,4252.4,45,8,"10576,10577,11060,11061,13442,13797,13798,13957,13958,14311,15209,15210,15781,15782,15783,15899,15900,17152,17153,17529","119,127,167,175,177,183,195,205,207,225,229,239",
2026-03-21,8445291561564,NESCAFE LATTE 144G,324,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,8445291561564,False,,,True,Nescafe Latte 144g,1.0,SPAR|Meny|Bunnpris|Havaristen,20,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-latte-8445291561564,False,,400,2929.9,44,16,"406,407,525,661,1155,1156,1526,1733,1947,1948,2109,2110,2294,2295,2468,3001,3393,3394,3509,3713","4,5,6,11,14,15,17,18,19,21,27,31,32,34,35,36,55,59,60,61",
2026-03-21,8445291561564,NESCAFE LATTE 144G,324,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,8445291561564,False,,,True,Nescafe Latte 144g,1.0,SPAR|Meny|Bunnpris|Havaristen,20,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-latte-8445291561564,False,,400,2929.9,44,16,"406,407,525,661,1155,1156,1526,1733,1947,1948,2109,2110,2294,2295,2468,3001,3393,3394,3509,3713","4,5,6,11,14,15,17,18,19,21,27,31,32,34,35,36,55,59,60,61",
2026-03-21,7056831970039,KNEKKS KJEKS ORIGINAL 190G RØROS,343,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7056831970039,False,,,True,Knekks Påleggskjeks 190g,0.607,Coop|Meny|Oda|SPAR,32.83,https://meny.no/Varer/bakevarer-og-kjeks/kjeks/smorbrodkjeks/knekks-kjeks-7056831970039,False,,0,3821.0,37,8,"18695,18696,18767,18768,20221,20302,20303,20442,20443,20444,21147,21148,21149,21150,21151,21152,23637,23638,33837,33838","244,245,260,261,267,290,376",
2026-03-21,7056831970039,KNEKKS KJEKS ORIGINAL 190G RØROS,343,kassal_name_mismatch_medium,Our name vs Kassal store name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7056831970039,False,,,True,Knekks Påleggskjeks 190g,0.607,Coop|Meny|Oda|SPAR,32.83,https://meny.no/Varer/bakevarer-og-kjeks/kjeks/smorbrodkjeks/knekks-kjeks-7056831970039,False,,0,3821.0,37,8,"18695,18696,18767,18768,20221,20302,20303,20442,20443,20444,21147,21148,21149,21150,21151,21152,23637,23638,33837,33838","244,245,260,261,267,290,376",
2026-03-21,7090031030100,EGG ØKOLOGISK M/L 12STK VINGULMARK,105,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7090031030100,False,,,True,Egg Økologisk M/L 12stk Vingulmark,1.0,Meny,83,https://meny.no/Varer/meieri-egg/egg/egg-okologisk-7090031030100,False,,363,3074.5,29,14,"7631,7633,7635,7636,8064,8065,8066,8067,8068,8069,8070,8071,8968,8969,8970","72,76,93",
2026-03-21,7090031030100,EGG ØKOLOGISK M/L 12STK VINGULMARK,105,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7090031030100,False,,,True,Egg Økologisk M/L 12stk Vingulmark,1.0,Meny,83,https://meny.no/Varer/meieri-egg/egg/egg-okologisk-7090031030100,False,,363,3074.5,29,14,"7631,7633,7635,7636,8064,8065,8066,8067,8068,8069,8070,8071,8968,8969,8970","72,76,93",
2026-03-21,7044416016869,MÜSLI RISTET HAVRE&TRANEBÆR 700G AXA,22,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7044416016869,False,,,True,Müsli Ristet Havre&Tranebær 700g Axa,1.0,Meny|SPAR,44.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/kornblanding/musli-7044416016869,False,,252,5165.3,23,6,"10335,10336,10437,10447,10448,10679,10680,10800,11224,12155,12156,12790,12791,13982,14014,14015,17594,17595","116,118,120,122,129,143,155,177,178,229",
2026-03-21,7044416016869,MÜSLI RISTET HAVRE&TRANEBÆR 700G AXA,22,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7044416016869,False,,,True,Müsli Ristet Havre&Tranebær 700g Axa,1.0,Meny|SPAR,44.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/kornblanding/musli-7044416016869,False,,252,5165.3,23,6,"10335,10336,10437,10447,10448,10679,10680,10800,11224,12155,12156,12790,12791,13982,14014,14015,17594,17595","116,118,120,122,129,143,155,177,178,229",
2026-03-21,8445290446244,GRANDE 16KAPSLER DOLCE GUSTO,281,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,8445290446244,False,,,True,Grande 16kapsler Dolce Gusto,1.0,Joker|SPAR|Oda|Meny|Bunnpris,69.9,https://meny.no/Varer/drikke/kaffe/kaffekapsler/grande-8445290446244,False,,272,3407.0,20,2,"617,618,1045,1593,1594,1595,2532,2533,3555,4052,4156,4159,5805,5806","6,9,14,23,33,37,38,54",
2026-03-21,8445290446244,GRANDE 16KAPSLER DOLCE GUSTO,281,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,8445290446244,False,,,True,Grande 16kapsler Dolce Gusto,1.0,Joker|SPAR|Oda|Meny|Bunnpris,69.9,https://meny.no/Varer/drikke/kaffe/kaffekapsler/grande-8445290446244,False,,272,3407.0,20,2,"617,618,1045,1593,1594,1595,2532,2533,3555,4052,4156,4159,5805,5806","6,9,14,23,33,37,38,54",
2026-03-21,7033330055887,BRELETT 540G,168,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7033330055887,False,,,True,Brelett 540g,1.0,Coop|Joker|SPAR|Meny|Oda|Bunnpris|KIWI,29.9,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/smorblanding/brelett-7033330055887,False,,366,3749.6,15,2,"7814,7815,7816,7862,7863,7864,7865,7866,7867,9197,9198,9199,9200,9201,9202,9203,9204,9832,9833,9834","74,96,108",
2026-03-21,7033330055887,BRELETT 540G,168,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7033330055887,False,,,True,Brelett 540g,1.0,Coop|Joker|SPAR|Meny|Oda|Bunnpris|KIWI,29.9,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/smorblanding/brelett-7033330055887,False,,366,3749.6,15,2,"7814,7815,7816,7862,7863,7864,7865,7866,7867,9197,9198,9199,9200,9201,9202,9203,9204,9832,9833,9834","74,96,108",
2026-03-21,7300400129206,DELICATE CRACKERS SEA SALT 180G WASA,278,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7300400129206,True,Wasa delicate thin crackers sea salt 180g we,0.825,True,Delicate Crackers Sea Salt 180g Wasa,1.0,Meny|Slowly.no,45,https://meny.no/Varer/bakevarer-og-kjeks/kjeks/smorbrodkjeks/delicate-crackers-7300400129206,False,569,2,2381.6,10,3,"20502,20503,20504,23962,24203,24233,33527,33528,34196,34197","261,293,295,374,380",
2026-03-21,7036110010779,SOFT FLORA ORIGINAL 230G,67,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7036110010779,True,Soft Flora Original med rapsolje,0.714,True,Soft Flora Original 230g,1.0,Coop|SPAR|Meny,10,https://meny.no/Varer/meieri-egg/smor-og-margarin/margarin/soft-flora-7036110010779,False,434,2,2197.8,7,7,"7525,7526,7527,7528,7529,7588,7589,7590",71,
2026-03-21,70177087807,LADY GREY TE 200G TWININGS,28,not_in_off,GTIN not found in Open Food Facts,1,EAN-11(truncated),True,0070177087807,False,,,True,Twinings Lady Grey 200g,0.571,Coop|Oda|Meny|Joker|SPAR,132,https://meny.no/Varer/drikke/te/lady-grey-te-70177087807,False,,0,4270.0,6,3,"594,1202,1203,1204,1506,6500","5,11,14,62",
2026-03-21,70177087807,LADY GREY TE 200G TWININGS,28,kassal_name_mismatch_medium,Our name vs Kassal store name similarity 0.4–0.65 — review recommended,2,EAN-11(truncated),True,0070177087807,False,,,True,Twinings Lady Grey 200g,0.571,Coop|Oda|Meny|Joker|SPAR,132,https://meny.no/Varer/drikke/te/lady-grey-te-70177087807,False,,0,4270.0,6,3,"594,1202,1203,1204,1506,6500","5,11,14,62",
2026-03-21,98304100465,KRUTONGER CHEESE&GARLIC 142G CHATHAM,323,not_in_off,GTIN not found in Open Food Facts,1,EAN-11(truncated),True,0098304100465,False,,,True,Chatham Village Cheese & Garlic Crutons 142g,0.595,Coop|Meny|SPAR,44.9,https://meny.no/Varer/bakeri/tort-brod/krutonger/krutonger-cheese-98304100465,False,,1,3971.4,5,0,"23322,23323,24771,24773,26041","287,299,310",
2026-03-21,98304100465,KRUTONGER CHEESE&GARLIC 142G CHATHAM,323,kassal_name_mismatch_medium,Our name vs Kassal store name similarity 0.4–0.65 — review recommended,2,EAN-11(truncated),True,0098304100465,False,,,True,Chatham Village Cheese & Garlic Crutons 142g,0.595,Coop|Meny|SPAR,44.9,https://meny.no/Varer/bakeri/tort-brod/krutonger/krutonger-cheese-98304100465,False,,1,3971.4,5,0,"23322,23323,24771,24773,26041","287,299,310",
2026-03-21,7310130010507,MÜSLI PAPAYA GLUTENFRI 350G AXA,180,name_mismatch_high,Our name vs OFF name similarity < 0.4 — possible wrong product code,3,EAN-13,True,7310130010507,True,Papaya and Oat muesli,0.346,True,Müsli Papaya glutenfri 350g Axa,1.0,Meny|Oda|Coop|SPAR|KIWI|Joker|REMA 1000,44.3,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/kornblanding/musli-7310130010507,False,204,1,4447.1,2,0,"11027,13894","127,175",
2026-03-21,3574660245615,OB PROCOMFORT NORMAL 16ST,26,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,3574660245615,False,,,True,Ob Procomfort Normal 16stk,0.98,Joker|SPAR|Coop|Meny|Oda|Bunnpris|KIWI,10,https://meny.no/Varer/personlige-artikler/bind-og-tamponger/tamponger/ob-procomfort-3574660245615,False,,331,3797.0,1,0,18903,246,
